Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Prediction,Time,Summary,Text
407501,B000084F04,A3J9LLM6TS9FRV,Katie,0,0,5,1324944000,Great litter for people with certain allergies,"Obviously, if you have a sensitivity to wheat, this would not apply to you. But as an asthmatic, I find litter box cleaning with clay litter to be unbearable. I end up coughing and wheezing from the dust and chemical perfumes. Luckily, this has never been an issue with this product. I started using Swheat Scoop in 2007, maybe before that, and I have never had any issues with dust or bugs.<br /><br />Frankly, the bug issue is not as big of a deal as I have been reading in other reviews. This is exactly what can happen with all-purpose flour too. These bugs are notorious for finding their way into pantries, and I am sure they can get into this litter if improperly stored in a warehouse. Just treat this litter like you already should be handling flour, wheat bread and similar food in your pantry, which is a place that is much more likely to have meal worm issues.<br /><br />The clumping is not the same as with clay litter. That is, the clumps don't form into one neat ball. But I don't find it hard to clean the box with this litter. It does actually clump and only forms a bunch of little balls as someone mentioned if you break it apart with the scooper. I use a very large scoop to prevent that. As for the smell, there is barely any scent to the litter itself and it only stinks if you are cleaning your box any less than once a day, which is not enough for any type of litter. The website actually had a couple of tips for clumping: adding cooking spray or a sheet of wax paper to the bottom of the box and sprinkling a bit of baking soda to help with clumping and odor.<br /><br />Since there are pros and cons to everything, you really have to weigh what you would rather deal with. In my experience, I would much rather deal with litter that does not clump neatly into one ball than with dusty, perfume-y litter that makes it hard to breath."
147552,B001D0IZBM,A2JEQBO69YNGGP,saraht,0,0,5,1350950400,best buy around,you can't beat the price for this coffee. You will have to give up your first born in order to buy it in a store
36283,B0019QW0CU,A16JZZ0DQ1L9RB,robert p cunningham,2,3,5,1331769600,Swiss Miss Hot Chocolate with No added sugar!  Yippee!,"I'm diabetic and have to carefully watch my diet.  I found the No Sugar Added Swiss Miss in the grocery and found the sugar to be low enough that I could have it, as long as I'm reasonable with my use.  The prices in the store went up, it was hard to find, and I was searching for it - lucky I found it here!  This offer was a great price for a great product - now when I really want a chocolaty treat, I can have one!"
410119,B001710KV0,A1DF1VVT27L7VO,Cornbreadnum1,0,0,5,1323907200,Excellent!,We received the package very quickly! Everything is packaged neatly and looks great. Great product! Perfect gift for my dad who loves to BBQ!
123817,B0040BDZ0M,A353TDVM3NSDZL,CampFireCooker,2,2,5,1342224000,Best on Amazon for the price,"This is some good food and the price is incredible for the great quality. No corn, no by-products and a good array of ingredients. I have 2 100# 10 year old girls and one is overweight and the other is picky and fit and they both love this food. I used to have to rotate brands every bag to keep Ms picky interested but not any more. The heavy one is looking better all around and the picky one is now eating her fair share. Can't ask for better results than that! Oh and here is the icky proof, the stool is smaller and firmer than it used to be."
111799,B000DT7QE6,A361Z3N2JHBTNT,jacquelyn,3,4,4,1332288000,Where is it made ?,"I've fed these treats for years. BUT, my friend's dog just died after eating a treat from Wal-Mart from the Wagon Wheel line that is made in China.<br />I looked at my label on my Pup-Peroni and it is Distributed By: Del Monte Pet Products, San Francisco Ca. WHERE IS IT MADE? I will not buy another bag of this until you tell me."
66309,B0045P4V0G,A1J2KSPJOJ1FGC,"Allen H. Chopik ""Northern Al""",0,0,5,1311206400,Everyday Use a Great Cup,"Latte's, Cappacino's and every other delicacy is fine but you can't beat a cup of Maxwell Coffee. This was a wonderful prchase my coffee habit is taken care of for a long while. Seller was prompt in shipping and it was everything they promised. This is a relationship I will cherish for years."
487508,B000EA3OZO,A2BBSVEU4NUGF0,Richard Kelley,3,4,5,1214179200,Good walnuts,"Sunridge Farms organic walnuts seem fresh, taste good, were not crushed, and are organically grown in the US; I think they're good walnuts."
390839,B000P54HVS,A349T3U8Y2A6,H. Lawson,0,0,4,1193875200,Very good,"I love that these are vegetarian.  Other toaster pastries contain gelatin, which I try to stay away from.  These make a great snack.  They are very sweet.  I cannot eat just one which is probably bad.  I think I am going to try the unfrosted variety to see if they are less sweet."
399572,B0029NISMI,A34G124EDFPH7O,brenda peppers,0,0,5,1343088000,Toy Poodles Best Meal!,My little poddles love this brand and it's nice to know there is somethig out there that  they will not turn their nose up at!
120166,B000O37QVY,A7PY7LNV62P91,Marie Mulkey,2,2,4,1327795200,typical compressed dog bones but more flavors would be nice,"More flavors needed, not so many plain please!!!  My dogs really prefer the flavored bones versus the plain bones.  I would much more be inclined to order these again if they were all flavored with one plain one included."
99983,B000LQORDE,A12VDYKZ6BIQ9L,"Daniel Levenson ""danfromfla""",1,3,5,1244937600,Very Tasty Noodles,"What can I say?  They are very spicy, tasty noodles.  My wife loves these noodles and buys them from an asian market that is about 20 miles away from the house.  I'm very happy Amazon sells them for a comparable price and includes free shipping (as of the time of this review).  It saves us the expense and hassle of driving across town."
511758,B0045DQ52K,AD5PXE7JJBBCS,Doc Nieman,0,0,5,1348704000,Good Stuff,This soup is very nicely spiced with a pleasant bite of hot pepper. It is well worth the premium price.
230836,B0029JW96I,A365ZRONRZDZGP,Jim C.,3,3,5,1308096000,Rugged Stuff,"This is great pepperoni, but it's not for everyone. If you're tired of buying the limp tasteless mush they package precut in bags at the grocery store, this is what you should buy. It's good seared, baked, and raw. We've served it frequently with cheese and crackers. Many guests (but not all) appreciate the bold flavor. For a pack of three and with a subscription, this price can't be beat. It'll last you a good long while.<br /><br />(Just make sure to cut off the casing before eating!)"
332203,B0006MWNQ6,A2K9BEM9BRIJ7H,"I love books ""mcdg""",1,1,5,1290297600,it's cat food...,"My cat likes this food. An 11yr+, part Maine Coon, &  fussy as cats can be, she eats this happily. Even in preference to Wellness canned food which she detested. I like the product as it is high protein and grain-free. Still searching for the ideal wet food to accompany it."
461661,B008K9TJDM,A188XGVLF6D4UF,GHB,0,0,5,1348531200,BEST DECAF ON THE MARKET.,"I've tried many of the decaf coffees available for the Keurig (not the flavored ones, though) and I've found this to be the best.  It's full bodied, tastes great (and I use the 12 oz water setting so it would be even stronger at 8 oz.) and it doesn't give you the jitters.  I just wish Amazon would offer it on their ""Subscribe and Save"" program.  It's a tad expensive."
508981,B0001N7RLQ,A3JECY4SWLDQ3N,"Angel T ""Artist""",18,22,5,1151971200,Customer Service was Excellent!!,I'm definitely a satisfied customer.  My DHL package got to me damaged and the box was wet. The Bubble Tea customer service representatives where wonderful about replacing it.  I will buy from them again!  They have excellent customer service in my book! Thanks.<br /><br />Angel
134455,B003E728CE,A3LDYUGV9CW17W,WSbelle,0,0,5,1254441600,"Works! It Does Depend On The Dog, Though...","The Greenies I recently ordered here are working out great, for my dog who needs his thyroid meds.  He's usually pretty eager for any treat, though sometimes a little bit picky -- LOVES these, though.<br /><br />We have another dog that is extremely hard to 'fool' with meds, and Greenies didn't work for her.  So, it does depend on the dog, but Greenies probably work for most."
97107,B004AGA0LE,A9KJ8MVZB1JNU,JJ,0,0,5,1349222400,I love love love it!,This is great stuff!!!  So glad I found it.  I read sbout it in an Italian cookbook.  I recommend it highly!
285642,B003TIWQQQ,AWNVYSZC1IHBO,Ravi,0,0,5,1312156800,Excellent,"This is an excellent snack to keep at your desk in office, if you have 8 - 5 work routine. Just feels about right its is delicious and healthy. I have tried several bars but this seemed to be most fulfilling."
40954,B000LKUZOU,A1H0CYTDYKO6J3,ruks,4,4,5,1246838400,"If you do not like oatmeal, try this one!","Well, my husband never liked oatmeal. After he tasted this one - he eats this everyday for breakfast. Its easy to fix. Microwave it with milk. Dress it with dried fruit and nuts. Its great without any other sweeteners."
358510,B003OPCL1O,A34Y53GYNQE9T,J.D. Pace,0,0,5,1320019200,Excellent French Roast,"My wife loves French Roast coffee, and I've generally avoided it, preferring Columbian. If this coffee had been my introduction to French Roast, I would prefer French Roast as well. This is far and away the best French Roast bean I've tasted, and the savings provided by the ""Subscribe and Save"" makes it a very cost-effective."
82427,B0007IQQXA,AIXEQ9MRC24A9,Tracy,0,1,2,1299024000,Van Houtte Vanilla coffee,Not as impressed with brand of coffee.  It was very weak with the flavor. I would recommend the Green Mountain French Vanilla.
190346,B003ZICPG6,A35UZU06DBHNYH,"Wendy Weisberg ""Bar junkie""",0,0,1,1343779200,Horrible coffee,This coffee tasted disgusting and a bit like licorice.  I was very disappointed as I have had delicious banana nut coffees before.  Shame it was a two pack.  Waste of money!
510061,B00178XKNS,A3DJXS3PFBB48P,Woodlandtrails,9,14,3,1271635200,Better Alternatives - Overpriced,"Pros<br />1. Has weights to keep screen from blowing in or up.<br /><br />Cons<br />1. Not impressed with its sturdiness.<br />2. Puddles on floor as it is too long - looks unattractive<br />3. Made in Mexico.<br />4. Dark screen is easily seen though at night<br />5. Held up by a puny tension rod my dog knocks down.<br />6. Overpriced for what you get<br /><br />In retrospect, I wish I had purchased Aluminet Reflective Shade (and folded/sewn top over a STURDY tension rod). It reflects heat and keeps out bugs.  Or paid more and used those screens that mount on side of door.  This Bug Off screen is not worth the cost."
25336,B002QOA3ZK,A2SSXHZTOD6GZ8,N. A. Jennings,1,1,4,1283212800,Is this price accurate?,"I tried this cereal the other day and really liked it.  I paid $3.19 for a box at my local Target store.<br /><br />I came onto Amazon to see if they sold it since they seem to carry alot of the same items that Target does.<br /><br />Well, I come across this and am a little confused.  $14.99 for one box of cereal?  Is this right?"
